Date,Min,MinCorrect,Average,AverageCorrect,Max,MaxCorrect
18890413,0.7,0,2.8,0,6.8,0
18890414,2.1,0,5.3,0,8.9,0
18890415,0.1,0,2.3,0,5.5,0
18890416,-0.2,0,1.8,0,4.0,0
18890417,-0.6,0,0.6,0,2.8,0
18890418,-1.5,0,1.4,0,6.7,0
18890419,-4.2,0,0.9,0,6.0,0
18890420,-3.0,0,4.1,0,10.8,0
18890421,-1.6,0,1.5,0,4.5,0
18890422,-3.6,0,5.3,0,12.2,0
18890423,1.3,0,7.9,0,14.0,0
18890424,1.7,0,4.5,0,7.7,0
18890425,-1.6,0,4.5,0,10.0,0
18890426,-3.6,0,4.6,0,8.3,0
18890427,-1.2,0,2.9,0,5.8,0
18890428,-0.6,0,6.4,0,10.7,0
18890429,3.1,0,4.5,0,8.8,0
18890430,1.6,0,4.4,0,7.5,0
18890501,2.6,0,6.8,0,12.2,0
18890502,0.5,0,7.3,0,14.6,0
18890503,4.5,0,9.0,0,14.2,0
18890504,4.5,0,12.4,0,18.8,0
18890505,5.5,0,8.7,0,15.0,0
18890506,4.5,0,8.9,0,13.1,0
18890507,5.6,0,11.7,0,17.7,0
18890508,3.0,0,12.5,0,21.0,0
18890509,9.2,0,14.3,0,19.5,0
18890510,6.4,0,13.7,0,20.5,0
18890511,9.0,0,11.8,0,15.4,0
18890512,7.0,0,10.1,0,15.8,0
18890513,4.8,0,12.9,0,19.2,0
18890514,7.7,0,10.0,0,12.5,0
18890515,5.8,0,8.5,0,11.0,0
18890516,1.5,0,3.9,0,8.5,0
18890517,-1.9,0,3.7,0,6.5,0
18890518,2.5,0,5.9,0,9.5,0
18890519,-0.3,0,4.1,0,7.5,0
18890520,-1.0,0,6.0,0,9.9,0
18890521,0.8,0,8.9,0,12.3,0
18890522,6.6,0,11.5,0,16.5,0
18890523,8.0,0,14.7,0,20.5,0
18890524,10.8,0,16.3,0,21.3,0
18890525,10.7,0,19.1,0,24.9,0
18890526,13.5,0,21.7,0,27.3,0
18890527,14.4,0,21.8,0,27.5,0
18890528,16.3,0,23.8,0,28.6,0
18890529,17.3,0,23.7,0,29.3,0
18890530,16.6,0,24.2,0,29.5,0
18890531,16.7,0,21.4,0,27.1,0
18890601,12.4,0,16.9,0,20.9,0
18890602,11.9,0,20.7,0,25.5,0
18890603,11.1,0,18.1,0,20.5,0
18890604,10.7,0,13.9,0,19.2,0
18890605,5.5,0,10.1,0,14.6,0
18890606,3.3,0,10.7,0,13.9,0
18890607,8.8,0,12.7,0,15.5,0
18890608,7.2,0,12.1,0,15.3,0
18890609,8.0,0,12.1,0,15.6,0
18890610,6.8,0,17.5,0,23.5,0
18890611,14.4,0,16.5,0,19.5,0
18890612,8.6,0,15.9,0,19.8,0
18890613,10.6,0,15.5,0,21.1,0
18890614,12.6,0,16.6,0,21.3,0
18890615,12.7,0,18.9,0,22.8,0
18890616,12.1,0,20.8,0,25.6,0
18890617,13.4,0,21.3,0,26.4,0
18890618,14.0,0,21.4,0,25.9,0
18890619,14.7,0,21.9,0,27.0,0
18890620,13.9,0,21.2,0,27.8,0
18890621,13.1,0,18.5,0,23.0,0
18890622,8.2,0,9.7,0,16.7,0
18890623,7.1,0,9.0,0,12.0,0
18890624,5.3,0,12.5,0,16.1,0
18890625,6.0,0,15.4,0,19.8,0
18890626,10.7,0,13.9,0,16.4,0
18890627,7.6,0,12.2,0,15.6,0
18890628,8.2,0,12.9,0,15.3,0
18890629,9.4,0,15.4,0,19.6,0
18890630,12.0,0,17.8,0,21.0,0
18890701,11.1,0,20.0,0,25.1,0
18890702,14.0,0,19.1,0,25.8,0
18890703,14.4,0,18.5,0,23.1,0
18890704,15.4,0,20.2,0,24.3,0
18890705,14.6,0,21.1,0,26.1,0
18890706,15.8,0,22.6,0,27.5,0
18890707,16.7,0,20.6,0,26.2,0
18890708,14.0,0,21.2,0,26.0,0
18890709,17.4,0,18.1,0,22.1,0
18890710,14.0,0,17.3,0,20.0,0
18890711,14.2,0,18.5,0,23.1,0
18890712,14.4,0,16.6,0,18.8,0
18890713,10.6,0,11.8,0,14.7,0
18890714,9.0,0,11.0,0,14.0,0
18890715,7.4,0,14.2,0,18.5,0
18890716,10.0,0,11.0,0,15.3,0
18890717,9.1,0,11.4,0,12.7,0
18890718,9.7,0,15.8,0,19.1,0
18890719,13.0,0,16.7,0,20.5,0
18890720,10.8,0,15.4,0,19.3,0
18890721,11.3,0,17.8,0,20.7,0
18890722,14.3,0,18.2,0,21.8,0
18890723,13.9,0,17.1,0,22.5,0
18890724,12.5,0,17.2,0,21.3,0
18890725,13.1,0,16.5,0,21.8,0
18890726,12.8,0,16.2,0,20.6,0
18890727,11.4,0,19.4,0,24.6,0
18890728,14.8,0,22.4,0,27.2,0
18890729,17.7,0,20.8,0,28.0,0
18890730,16.7,0,20.4,0,24.3,0
18890731,13.4,0,17.5,0,22.0,0
18890801,10.9,0,12.8,0,17.2,0
18890802,8.2,0,15.0,0,18.5,0
18890803,10.1,0,17.3,0,22.2,0
18890804,13.6,0,17.2,0,21.4,0
18890805,13.5,0,17.0,0,21.5,0
18890806,14.9,0,16.7,0,20.1,0
18890807,14.4,0,17.9,0,23.0,0
18890808,13.6,0,15.8,0,18.5,0
18890809,11.2,0,14.8,0,18.6,0
18890810,12.2,0,15.2,0,18.0,0
18890811,11.2,0,14.6,0,17.1,0
18890812,8.4,0,17.4,0,21.8,0
18890813,13.6,0,16.3,0,20.8,0
18890814,11.3,0,15.6,0,19.5,0
18890815,9.6,0,15.0,0,18.3,0
18890816,13.3,0,14.2,0,15.0,0
18890817,13.2,0,15.0,0,18.2,0
18890818,11.0,0,14.1,0,18.1,0
18890819,11.5,0,14.0,0,16.7,0
18890820,11.9,0,14.5,0,18.2,0
18890821,9.0,0,16.2,0,20.2,0
18890822,13.2,0,15.6,0,18.8,0
18890823,12.8,0,16.1,0,19.0,0
18890824,12.3,0,14.3,0,17.6,0
18890825,10.5,0,13.3,0,14.8,0
18890826,11.2,0,13.9,0,17.2,0
18890827,8.6,0,14.1,0,18.7,0
18890828,11.4,0,14.2,0,17.5,0
18890829,9.6,0,14.2,0,18.3,0
18890830,10.5,0,15.3,0,18.0,0
18890831,14.1,0,15.8,0,18.5,0
18890901,12.7,0,14.8,0,17.6,0
18890902,6.3,0,10.9,0,16.0,0
18890903,5.1,0,8.9,0,14.7,0
18890904,4.1,0,11.2,0,15.8,0
18890905,10.2,0,12.2,0,15.9,0
18890906,6.1,0,11.8,0,16.0,0
18890907,11.2,0,13.6,0,17.0,0
18890908,9.5,0,14.6,0,19.0,0
18890909,13.3,0,15.5,0,17.5,0
18890910,13.2,0,14.6,0,16.4,0
18890911,5.0,0,10.0,0,15.2,0
18890912,3.7,0,5.0,0,7.4,0
18890913,2.1,0,5.6,0,9.1,0
18890914,2.8,0,6.2,0,9.7,0
18890915,0.5,0,4.8,0,8.8,0
18890916,1.5,0,5.7,0,8.3,0
18890917,0.7,0,7.6,0,11.5,0
18890918,7.2,0,9.0,0,12.3,0
18890919,4.5,0,8.9,0,12.9,0
18890920,7.6,0,8.5,0,10.4,0
18890921,7.2,0,8.1,0,10.6,0
18890922,6.3,0,8.7,0,12.0,0
18890923,2.9,0,7.0,0,10.5,0
18890924,5.8,0,7.3,0,10.8,0
18890925,4.7,0,8.3,0,11.6,0
18890926,7.2,0,10.7,0,12.7,0
18890927,9.9,0,11.4,0,13.3,0
18890928,7.1,0,9.2,0,13.5,0
18890929,4.8,0,8.4,0,10.9,0
18890930,9.1,0,10.4,0,12.4,0
18891001,7.1,0,12.6,0,16.2,0
18891002,13.4,0,16.2,0,20.5,0
18891003,10.4,0,15.3,0,21.0,0
18891004,8.4,0,12.8,0,18.8,0
18891005,7.7,0,12.5,0,18.5,0
18891006,8.2,0,11.3,0,13.5,0
18891007,10.0,0,11.6,0,13.9,0
18891008,9.5,0,12.0,0,15.3,0
18891009,8.2,0,10.8,0,13.3,0
18891010,5.4,0,12.1,0,15.2,0
18891011,11.9,0,14.1,0,16.7,0
18891012,9.1,0,11.1,0,15.6,0
18891013,10.6,0,13.9,0,17.3,0
18891014,10.2,0,12.7,0,18.2,0
18891015,7.4,0,11.9,0,17.2,0
18891016,9.6,0,11.6,0,14.0,0
18891017,5.4,0,8.1,0,11.0,0
18891018,4.6,0,7.2,0,9.5,0
18891019,6.3,0,7.3,0,8.7,0
18891020,6.2,0,7.1,0,8.3,0
18891021,2.5,0,5.1,0,7.2,0
18891022,1.0,0,2.5,0,3.7,0
18891023,-2.5,0,-1.7,0,1.3,0
18891024,-7.0,0,-4.7,0,-1.0,0
18891025,-7.2,0,-5.0,0,-2.0,0
18891026,-8.0,0,-3.0,0,0.0,0
18891027,-6.2,0,-2.6,0,0.8,0
18891028,-5.4,0,-1.4,0,1.5,0
18891029,-3.4,0,-0.9,0,0.7,0
18891030,-1.3,0,2.1,0,4.7,0
18891031,3.3,0,3.9,0,4.7,0
18891101,0.7,0,1.8,0,3.7,0
18891102,-2.8,0,-1.7,0,1.4,0
18891103,-2.7,0,1.0,0,1.5,0
18891104,1.4,0,2.0,0,2.8,0
18891105,1.6,0,2.1,0,3.0,0
18891106,0.7,0,3.6,0,5.9,0
18891107,3.8,0,4.8,0,6.1,0
18891108,2.5,0,3.6,0,5.1,0
18891109,2.3,0,2.9,0,3.4,0
18891110,-0.6,0,0.8,0,2.8,0
18891111,-0.8,0,0.6,0,1.5,0
18891112,-1.1,0,0.2,0,2.0,0
18891113,0.2,0,0.9,0,1.7,0
18891114,0.5,0,2.1,0,3.4,0
18891115,2.3,0,3.0,0,3.5,0
18891116,2.2,0,3.3,0,4.0,0
18891117,-0.3,0,1.1,0,3.4,0
18891118,-2.2,0,0.3,0,3.9,0
18891119,1.3,0,2.4,0,4.6,0
18891120,1.9,0,4.4,0,5.5,0
18891121,0.3,0,3.0,0,4.5,0
18891122,3.1,0,3.5,0,4.7,0
18891123,3.0,0,3.6,0,4.9,0
18891124,2.7,0,4.7,0,5.4,0
18891125,1.3,0,3.1,0,4.7,0
18891126,0.0,0,0.9,0,1.8,0
18891127,0.3,0,1.7,0,2.2,0
18891128,0.8,0,1.7,0,2.6,0
18891129,-0.8,0,0.2,0,2.5,0
18891130,-3.3,0,-1.6,0,-0.4,0
18891201,-4.0,0,-2.6,0,-2.0,0
18891202,-5.9,0,-4.1,0,-2.3,0
18891203,-6.1,0,-4.4,0,-3.5,0
18891204,-7.7,0,-6.9,0,-3.7,0
18891205,-8.5,0,-7.7,0,-5.8,0
18891206,-8.3,0,-6.8,0,-5.4,0
18891207,-12.5,0,-10.2,0,-6.3,0
18891208,-18.3,0,-17.5,0,-9.1,0
18891209,-18.3,0,-7.9,0,-6.3,0
18891210,-10.8,0,-7.2,0,-5.3,0
18891211,-6.4,0,-3.9,0,-3.4,0
18891212,-4.8,0,-2.3,0,-0.2,0
18891213,-0.7,0,0.4,0,1.0,0
18891214,-4.7,0,-2.2,0,-0.1,0
18891215,-7.9,0,-5.2,0,-2.7,0
18891216,-7.6,0,-4.8,0,-4.2,0
18891217,-6.7,0,-4.8,0,-2.9,0
18891218,-2.9,0,1.4,0,2.5,0
18891219,0.7,0,2.4,0,3.8,0
18891220,-0.7,0,1.2,0,2.5,0
18891221,0.0,0,0.9,0,1.4,0
18891222,-0.4,0,0.8,0,2.0,0
18891223,-3.0,0,-1.2,0,0.1,0
18891224,-3.0,0,-2.4,0,-0.5,0
18891225,-4.5,0,-3.8,0,-2.4,0
18891226,-6.5,0,-5.1,0,-4.1,0
18891227,-8.2,0,-4.0,0,0.6,0
18891228,-0.5,0,0.4,0,1.0,0
18891229,-8.9,0,-4.4,0,1.2,0
18891230,-8.8,0,-2.0,0,-0.7,0
18891231,-5.2,0,-4.5,0,-2.0,0
18900101,-11.1,0,-7.6,0,-4.0,0
18900102,-4.0,0,2.3,0,3.1,0
18900103,1.2,0,1.9,0,2.7,0
18900104,-3.5,0,-2.7,0,1.6,0
18900105,-4.1,0,-0.3,0,1.6,0
18900106,-1.0,0,0.5,0,2.0,0
18900107,-0.3,0,1.3,0,1.9,0
18900108,0.2,0,1.9,0,3.5,0
18900109,0.4,0,1.5,0,3.3,0
18900110,0.6,0,2.0,0,2.6,0
18900111,0.2,0,0.6,0,2.4,0
18900112,-3.6,0,-2.0,0,0.7,0
18900113,-6.9,0,-6.0,0,-3.3,0
18900114,-8.8,0,-7.8,0,-6.7,0
18900115,-8.5,0,-5.7,0,-4.2,0
18900116,-6.0,0,-5.3,0,-3.9,0
18900117,-5.9,0,-5.5,0,-3.6,0
18900118,-12.8,0,-10.5,0,-5.7,0
18900119,-15.2,0,-13.9,0,-12.3,0
18900120,-15.5,0,-14.6,0,-13.6,0
18900121,-15.5,0,-12.8,0,-11.4,0
18900122,-12.3,0,-11.0,0,-10.4,0
18900123,-13.3,0,-6.7,0,-2.7,0
18900124,-8.1,0,-5.9,0,-3.8,0
18900125,-17.5,0,-14.1,0,-7.5,0
18900126,-12.6,0,-10.5,0,-10.0,0
18900127,-9.9,0,-5.1,0,-2.9,0
18900128,-8.2,0,-6.8,0,-2.9,0
18900129,-9.2,0,-8.3,0,-7.7,0
18900130,-14.0,0,-11.9,0,-8.5,0
18900131,-15.8,0,-13.5,0,-13.2,0
18900201,-13.2,0,-5.2,0,-0.4,0
18900202,-1.7,0,0.4,0,1.5,0
18900203,-1.2,0,0.4,0,1.9,0
18900204,-2.9,0,0.9,0,2.1,0
18900205,-1.2,0,0.7,0,1.6,0
18900206,-7.5,0,-3.2,0,0.7,0
18900207,-13.1,0,-5.1,0,0.3,0
18900208,-7.7,0,-5.0,0,-0.1,0
18900209,-10.2,0,-4.6,0,-1.1,0
18900210,-7.5,0,-5.9,0,-2.5,0
18900211,-8.7,0,-5.0,0,-4.1,0
18900212,-5.3,0,-4.1,0,-3.2,0
18900213,-7.5,0,-6.2,0,-4.2,0
18900214,-6.3,0,-5.1,0,-4.2,0
18900215,-5.7,0,-3.0,0,-1.1,0
18900216,-14.3,0,-11.2,0,-5.3,0
18900217,-9.0,0,-7.3,0,-6.0,0
18900218,-12.4,0,-7.2,0,-4.7,0
18900219,-8.7,0,-5.8,0,-4.4,0
18900220,-11.6,0,-8.3,0,-5.4,0
18900221,-9.5,0,-8.8,0,-7.9,0
18900222,-12.3,0,-11.3,0,-7.7,0
18900223,-13.0,0,-8.6,0,-6.0,0
18900224,-6.8,0,-4.4,0,-0.6,0
18900225,-3.7,0,-0.3,0,1.1,0
18900226,-8.9,0,-5.9,0,0.8,0
18900227,-13.6,0,-6.8,0,-4.8,0
18900228,-11.3,0,-8.4,0,-6.0,0
18900301,-12.5,0,-9.1,0,-6.5,0
18900302,-13.4,0,-10.4,0,-5.5,0
18900303,-13.8,0,-7.6,0,-3.2,0
18900304,-7.6,0,-2.2,0,2.3,0
18900305,-6.0,0,-1.9,0,0.1,0
18900306,-6.6,0,-4.5,0,-2.3,0
18900307,-9.0,0,-6.4,0,-3.3,0
18900308,-6.3,0,-2.2,0,1.4,0
18900309,-6.1,0,-0.5,0,2.7,0
18900310,-0.5,0,1.9,0,3.8,0
18900311,-5.3,0,-1.4,0,1.4,0
18900312,-0.9,0,1.3,0,3.3,0
18900313,-1.0,0,1.8,0,3.8,0
18900314,2.6,0,3.6,0,4.3,0
18900315,1.5,0,2.3,0,3.6,0
18900316,1.2,0,1.7,0,2.6,0
18900317,0.7,0,3.1,0,6.3,0
18900318,0.3,0,1.9,0,2.7,0
18900319,-0.3,0,1.8,0,3.4,0
18900320,1.8,0,2.4,0,2.9,0
18900321,1.4,0,2.2,0,3.3,0
18900322,1.2,0,4.4,0,6.3,0
18900323,4.2,0,6.3,0,7.7,0
18900324,1.5,0,2.3,0,7.0,0
18900325,1.5,0,4.9,0,8.4,0
18900326,1.9,0,4.1,0,6.9,0
18900327,1.3,0,3.5,0,7.2,0
18900328,0.8,0,3.1,0,5.9,0
18900329,0.3,0,1.2,0,2.1,0
18900330,-1.4,0,2.2,0,6.1,0
18900331,-0.7,0,1.2,0,2.8,0
18900401,-2.4,0,-1.5,0,0.7,0
18900402,-4.8,0,-2.3,0,1.5,0
18900403,-4.6,0,1.9,0,5.3,0
18900404,0.9,0,3.1,0,5.3,0
18900405,-0.5,0,3.6,0,6.2,0
18900406,0.2,0,2.9,0,5.9,0
18900407,0.9,0,5.7,0,10.7,0
18900408,2.6,0,9.9,0,15.4,0
18900409,3.8,0,11.1,0,18.0,0
18900410,5.6,0,11.0,0,16.7,0
18900411,5.9,0,7.0,0,11.1,0
18900412,3.7,0,5.0,0,6.8,0
18900413,1.3,0,4.3,0,6.0,0
18900414,1.3,0,4.2,0,8.1,0
18900415,0.8,0,5.1,0,7.9,0
18900416,2.2,0,3.5,0,7.3,0
18900417,-3.1,0,0.0,0,3.3,0
18900418,-1.7,0,3.5,0,7.2,0
18900419,2.4,0,3.2,0,5.2,0
18900420,2.3,0,3.8,0,4.7,0
18900421,1.7,0,3.1,0,3.9,0
18900422,3.6,0,7.0,0,10.6,0
18900423,3.8,0,7.8,0,12.7,0
18900424,6.2,0,7.7,0,11.7,0
18900425,5.3,0,7.7,0,10.5,0
18900426,2.2,0,9.0,0,15.4,0
18900427,9.4,0,16.4,0,22.5,0
18900428,10.7,0,16.6,0,21.1,0
18900429,10.2,0,17.2,0,22.6,0
18900430,9.3,0,16.0,0,22.9,0
18900501,8.2,0,12.8,0,17.3,0
18900502,4.4,0,12.8,0,19.2,0
18900503,9.2,0,12.6,0,17.3,0
18900504,7.2,0,12.2,0,16.4,0
18900505,4.2,0,10.7,0,15.4,0
18900506,5.7,0,13.3,0,19.9,0
18900507,6.9,0,11.5,0,14.9,0
18900508,2.0,0,5.1,0,8.7,0
18900509,1.7,0,3.1,0,5.8,0
18900510,0.2,0,2.7,0,5.1,0
18900511,-1.3,0,7.0,0,12.1,0
18900512,1.8,0,10.1,0,15.7,0
18900513,7.1,0,11.4,0,16.1,0
18900514,5.9,0,11.5,0,16.2,0
18900515,7.9,0,16.6,0,22.7,0
18900516,11.2,0,17.1,0,22.3,0
18900517,11.0,0,17.1,0,22.2,0
18900518,10.5,0,13.6,0,16.4,0
18900519,7.2,0,15.5,0,20.8,0
18900520,8.6,0,17.5,0,22.4,0
18900521,10.8,0,19.0,0,24.5,0
18900522,14.0,0,16.2,0,20.4,0
18900523,6.8,0,9.8,0,14.2,0
18900524,1.6,0,8.0,0,12.1,0
18900525,6.6,0,8.5,0,10.5,0
18900526,4.0,0,5.1,0,6.7,0
18900527,4.5,0,9.4,0,13.7,0
18900528,7.4,0,10.4,0,13.7,0
18900529,5.5,0,10.2,0,15.2,0
18900530,6.8,0,11.3,0,16.3,0
18900531,8.7,0,9.7,0,13.1,0
18900601,6.5,0,8.3,0,12.4,0
18900602,4.7,0,10.9,0,13.0,0
18900603,8.0,0,11.1,0,15.1,0
18900604,5.6,0,15.3,0,20.1,0
18900605,9.7,0,16.0,0,19.9,0
18900606,10.8,0,19.5,0,24.2,0
18900607,12.6,0,21.6,0,27.4,0
18900608,14.7,0,20.9,0,26.7,0
18900609,12.6,0,19.1,0,23.8,0
18900610,11.7,0,13.7,0,19.1,0
18900611,11.3,0,16.2,0,19.4,0
18900612,14.2,0,17.0,0,19.8,0
18900613,13.5,0,16.8,0,21.0,0
18900614,13.9,0,17.0,0,21.6,0
18900615,7.9,0,10.8,0,14.9,0
18900616,6.0,0,13.1,0,15.3,0
18900617,10.0,0,14.7,0,17.6,0
18900618,9.0,0,16.1,0,19.8,0
18900619,10.7,0,15.3,0,17.4,0
18900620,7.1,0,13.8,0,17.4,0
18900621,10.2,0,14.0,0,18.1,0
18900622,10.3,0,14.3,0,16.6,0
18900623,9.6,0,17.7,0,22.5,0
18900624,12.1,0,19.8,0,23.9,0
18900625,14.4,0,16.6,0,19.6,0
18900626,14.5,0,17.2,0,20.8,0
18900627,13.9,0,17.1,0,20.8,0
18900628,11.3,0,17.8,0,20.9,0
18900629,12.6,0,17.2,0,20.4,0
18900630,12.8,0,15.4,0,19.3,0
18900701,9.9,0,17.5,0,21.3,0
18900702,15.1,0,18.3,0,24.0,0
18900703,12.7,0,16.3,0,18.4,0
18900704,12.3,0,17.8,0,20.8,0
18900705,11.8,0,19.1,0,25.4,0
18900706,12.4,0,19.5,0,25.2,0
18900707,18.2,0,21.4,0,25.0,0
18900708,15.3,0,17.1,0,20.4,0
18900709,11.7,0,15.9,0,18.5,0
18900710,12.1,0,19.4,0,23.8,0
18900711,13.1,0,19.2,0,25.9,0
18900712,12.9,0,17.0,0,19.6,0
18900713,12.2,0,18.7,0,23.9,0
18900714,13.7,0,16.3,0,18.9,0
18900715,14.2,0,20.5,0,24.2,0
18900716,15.2,0,21.8,0,27.0,0
18900717,15.3,0,18.7,0,21.2,0
18900718,13.4,0,19.7,0,23.5,0
18900719,17.7,0,20.7,0,25.4,0
18900720,15.5,0,16.9,0,19.0,0
18900721,14.0,0,19.0,0,21.5,0
18900722,14.8,0,17.1,0,21.8,0
18900723,16.0,0,18.8,0,23.9,0
18900724,14.5,0,16.4,0,19.3,0
18900725,9.5,0,14.4,0,18.8,0
18900726,11.5,0,13.6,0,16.1,0
18900727,11.8,0,15.5,0,18.8,0
18900728,12.1,0,16.6,0,18.9,0
18900729,13.5,0,18.1,0,22.2,0
18900730,12.5,0,18.7,0,26.0,0
18900731,13.3,0,15.5,0,17.7,0
18900801,15.3,0,17.6,0,19.3,0
18900802,15.3,0,17.4,0,19.6,0
18900803,14.9,0,16.9,0,19.1,0
18900804,15.1,0,17.7,0,19.8,0
18900805,15.9,0,17.7,0,21.6,0
18900806,16.8,0,19.2,0,22.2,0
18900807,15.2,0,18.5,0,21.6,0
18900808,14.2,0,16.0,0,23.7,0
18900809,12.9,0,14.5,0,16.9,0
18900810,11.9,0,15.6,0,19.6,0
18900811,12.1,0,17.4,0,21.8,0
18900812,15.7,0,19.8,0,24.8,0
18900813,16.1,0,19.9,0,24.2,0
18900814,15.2,0,19.6,0,24.0,0
18900815,16.1,0,19.4,0,25.2,0
18900816,15.5,0,17.0,0,18.1,0
18900817,14.1,0,19.8,0,24.9,0
18900818,13.8,0,17.2,0,20.3,0
18900819,12.0,0,15.3,0,19.2,0
18900820,13.1,0,17.0,0,20.1,0
18900821,13.4,0,15.9,0,19.2,0
18900822,12.4,0,14.5,0,17.6,0
18900823,11.6,0,14.1,0,17.7,0
18900824,10.3,0,12.6,0,17.0,0
18900825,9.6,0,15.1,0,19.1,0
18900826,11.5,0,16.8,0,21.6,0
18900827,14.1,0,18.3,0,24.3,0
18900828,10.9,0,16.1,0,21.7,0
18900829,10.8,0,14.6,0,18.0,0
18900830,10.7,0,15.0,0,18.1,0
18900831,13.7,0,16.0,0,21.7,0
18900901,10.2,0,15.1,0,17.0,0
18900902,8.3,0,14.7,0,19.8,0
18900903,10.5,0,13.3,0,16.7,0
18900904,8.3,0,12.9,0,17.2,0
18900905,7.7,0,12.3,0,18.3,0
18900906,7.8,0,14.0,0,18.7,0
18900907,8.2,0,11.6,0,15.3,0
18900908,8.8,0,10.9,0,11.4,0
18900909,10.9,0,11.8,0,13.0,0
18900910,11.3,0,12.2,0,13.1,0
18900911,12.1,0,13.8,0,17.2,0
18900912,10.7,0,11.9,0,16.0,0
18900913,6.4,0,11.2,0,16.0,0
18900914,7.1,0,9.5,0,13.8,0
18900915,7.7,0,10.5,0,14.8,0
18900916,7.7,0,12.9,0,15.8,0
18900917,8.1,0,11.1,0,15.5,0
18900918,5.7,0,10.4,0,13.2,0
18900919,8.4,0,13.3,0,15.6,0
18900920,10.6,0,12.9,0,14.6,0
18900921,11.0,0,13.5,0,17.0,0
18900922,8.5,0,14.3,0,19.8,0
18900923,9.0,0,14.7,0,20.3,0
18900924,10.8,0,15.3,0,21.3,0
18900925,9.7,0,13.5,0,17.4,0
18900926,8.2,0,10.9,0,14.2,0
18900927,6.5,0,9.8,0,12.6,0
18900928,7.3,0,9.8,0,12.9,0
18900929,6.4,0,8.3,0,10.5,0
18900930,5.0,0,7.7,0,11.4,0
18901001,7.4,0,9.1,0,10.7,0
18901002,6.7,0,10.9,0,11.3,0
18901003,4.9,0,6.2,0,12.5,0
18901004,3.2,0,4.2,0,6.9,0
18901005,0.3,0,2.7,0,5.2,0
18901006,-0.3,0,1.1,0,3.6,0
18901007,0.1,0,0.9,0,2.5,0
18901008,-1.6,0,0.3,0,2.2,0
18901009,-1.8,0,1.6,0,2.9,0
18901010,0.3,0,2.2,0,4.2,0
18901011,-1.3,0,2.1,0,4.3,0
18901012,0.1,0,1.3,0,1.8,0
18901013,1.4,0,2.9,0,3.6,0
18901014,1.4,0,4.0,0,4.7,0
18901015,2.4,0,4.4,0,5.6,0
18901016,4.8,0,6.6,0,8.8,0
18901017,5.1,0,7.8,0,9.3,0
18901018,8.5,0,10.5,0,12.1,0
18901019,5.2,0,6.4,0,10.1,0
18901020,-0.6,0,0.5,0,5.6,0
18901021,-2.3,0,-1.4,0,0.4,0
18901022,-1.4,0,0.3,0,1.7,0
18901023,-0.9,0,2.6,0,3.7,0
18901024,1.2,0,5.4,0,6.7,0
18901025,6.1,0,6.7,0,7.5,0
18901026,1.7,0,2.3,0,6.2,0
18901027,-0.1,0,2.1,0,4.3,0
18901028,2.7,0,4.8,0,7.0,0
18901029,1.5,0,2.3,0,5.2,0
18901030,-0.4,0,1.6,0,2.9,0
18901031,1.0,0,4.8,0,6.0,0
18901101,1.8,0,3.0,0,4.5,0
18901102,2.3,0,4.4,0,5.4,0
18901103,4.2,0,5.1,0,5.8,0
18901104,4.7,0,5.7,0,6.3,0
18901105,5.4,0,6.5,0,8.1,0
18901106,5.0,0,7.5,0,9.4,0
18901107,7.4,0,8.4,0,9.9,0
18901108,6.3,0,7.0,0,7.7,0
18901109,3.2,0,4.8,0,7.0,0
18901110,0.2,0,1.6,0,5.5,0
18901111,-3.4,0,-2.4,0,0.6,0
18901112,-3.2,0,-2.2,0,-1.6,0
18901113,-3.8,0,-2.8,0,-1.8,0
18901114,-4.5,0,-0.1,0,1.6,0
18901115,0.8,0,2.2,0,4.4,0
18901116,-1.2,0,0.2,0,2.5,0
18901117,-3.6,0,-1.5,0,1.3,0
18901118,-4.8,0,-3.2,0,-1.6,0
18901119,-15.4,0,-12.5,0,-1.3,0
18901120,-18.2,0,-12.4,0,-9.3,0
18901121,-10.4,0,-8.4,0,-7.3,0
18901122,-11.9,0,-9.6,0,-6.4,0
18901123,-17.4,0,-15.9,0,-10.6,0
18901124,-21.9,0,-21.0,0,-16.2,0
18901125,-22.2,0,-18.6,0,-14.5,0
18901126,-16.3,0,-11.7,0,-9.4,0
18901127,-14.4,0,-6.3,0,-3.3,0
18901128,-5.0,0,-3.0,0,-0.4,0
18901129,-11.3,0,-8.1,0,-3.0,0
18901130,-8.5,0,-5.1,0,-3.1,0
18901201,-3.5,0,0.2,0,2.5,0
18901202,1.8,0,2.6,0,3.9,0
18901203,-2.1,0,-0.9,0,2.8,0
18901204,-8.4,0,-5.5,0,-1.2,0
18901205,-7.1,0,-3.8,0,-1.5,0
18901206,-6.5,0,-5.4,0,-3.0,0
18901207,-6.8,0,-5.7,0,-4.1,0
18901208,-9.4,0,-6.2,0,-5.3,0
18901209,-9.1,0,-7.0,0,-5.3,0
18901210,-10.2,0,-7.6,0,-5.0,0
18901211,-8.3,0,-4.6,0,-1.3,0
18901212,-10.6,0,-7.6,0,-6.0,0
18901213,-7.8,0,-3.8,0,-1.1,0
18901214,-4.5,0,-0.6,0,0.6,0
18901215,-2.3,0,-1.1,0,1.3,0
18901216,-9.0,0,-5.7,0,0.4,0
18901217,-6.6,0,-4.7,0,-1.8,0
18901218,-12.7,0,-10.2,0,-6.2,0
18901219,-10.5,0,-9.0,0,-7.7,0
